well_id,latitude,longitude,maaiveld_nap,filter_1_gemiddeld,filter_2_gemiddeld,filter_3_gemiddeld,filter_4_gemiddeld,filter_5_gemiddeld,filter_1_trend_15_jaar,filter_2_trend_15_jaar,filter_3_trend_15_jaar,filter_4_trend_15_jaar,filter_5_trend_15_jaar,filter_1_trend_25_jaar,filter_2_trend_25_jaar,filter_3_trend_25_jaar,filter_4_trend_25_jaar,filter_5_trend_25_jaar
B38C3993,51.92322375230109,4.6176139091965736,-1.52,-2.1505,-3.571,,,,,,,,,,,,,
B21D1026,52.51336260489905,5.978908024865012,4.342,1.0162,,,0.0361,,,,,,,,,,,
B21D1027,52.539226341178114,5.972106057994749,0.678,-0.5961,,,,,,,,,,,,,,
B37H3062,51.90967366565025,4.576861972796302,3.97,2.9617,1,,,,,,,,,,,,,
B38B2433,51.925621834987346,4.823318713058822,-0.66,-0.357,,,,,,,,,,,,,,
B21D1042,52.54520753128052,5.935389568014847,1.349,-0.1825,,,-0.3006,,,,,,,,,,,
B27A0026,52.40158794126564,5.877685541848212,11.65,5.9516,,,,,,,,,,,,,,
B27A0047,52.41128824205437,5.809377500411102,2.94,2.3158,,,2.3285,,,,,,,,,,,
B27A0048,52.40515710224592,5.81482972576937,2.97,2.6303,,,3.0944,,,,,,,,,,,
B27A0081,52.382484047733755,5.83355795879194,9.53,6.5079,,,,,,,,,,,,,,
B25A1583,52.43229417569763,4.579062315117901,5.77,,,,,,,,,,,,,,,
B25A1584,52.47260149616312,4.640288432320429,0.45,,,,,,,,,,,,,,,
B25A1588,52.46748548593807,4.655826859184442,-1.24,,,,,,,,,,,,,,,
B25A1593,52.45433836811813,4.651777767803469,1.98,0.8412,,,,,,,,,,,,,,
B25A1596,52.42818668532674,4.652212167900768,0.06,,,,,,,,,,,,,,,
B25A1598,52.42421067277354,4.634488942282287,5.31,2.7521,,,,,,,,,,,,,,
B25A1627,52.401925946443114,4.694232920770399,-1.42,,,,,,,,,,,,,,,
B25A1513,52.437772061502486,4.578374048625341,6.7,5.5821,,,2.0337,,1.66,,,,,,,,,
B25A1517,52.396180753416736,4.588316102347306,7,2.6307,,,0.2085,,,,,,,,,,,
B25A1528,52.44994112841853,4.583594492623705,8.63,3.6883,,,,,,,,,,,,,,
B25F0069,52.48267809671189,5.028017782792898,-0.2,-1.89,,,-2.8034,,,-2.8562,,,,,,,,
B27A0106,52.394085280839164,5.755766043908644,1.57,1.2191,0.571,-0.214,0.9011,-3.462,-0.875,,,,,,,,,
B27A0209,52.475045059644515,5.848180670992369,0.44,-1.103,,,,,,,,,,,,,,
B27A0220,52.4599779781211,5.8157277113572725,-1.5,-2.5603,,-0.102,-2.5037,,0.059,-2.498,,0.078,-2.4601,,0.083,,,
B27A0233,52.39038529647574,5.798527866440705,4.91,4.1189,-2.857,,4.2991,-0.688,,,,,,,,,,
B27A0348,52.42576019545867,5.75489777184785,-1.51,-2.1045,,,-2.4566,,,,,,,,,,,
B27A0349,52.42611786049097,5.755488825980506,-2.01,-2.2948,,,-2.437,,,,,,,,,,,
B27A0357,52.42583859901002,5.758573914682021,-1.84,-2.0031,,,-2.2463,,,,,,,,,,,
B27A0364,52.43577873039149,5.780862322108357,,-2.4102,,,,,,,,,,,,,,
B34C1188,52.109235390237735,6.473362829553748,15.05,13.4977,,,,,,,,,,,,,,
B40B1682,51.94748621120712,6.012087823397526,10.352,8.4939,,,,,,,,,,,,,,
B25A0857,52.37455151032564,4.700828518384788,-3.98,-4.1494,,,-4.0814,,,,,,,,,,,
B40B1684,51.94442334081516,6.026720417171371,11.3,8.5974,,,,,,,,,,,,,,
B40B1686,51.95036346545583,6.035154612433233,10.476,8.3876,,,,,,,,,,,,,,
B40B1690,51.97057918641779,5.987611555162551,9.599,8.579,,,,,,,,,,,,,,
B40E1539,51.948086316737566,6.053390949155528,9.954,8.148,,,,,,,,,,,,,,
B25A0935,52.475615097097425,4.666878755459463,0.24,-0.5573,,1.45,-1.1682,,3.848,-1.2021,,4,-1.1608,,3,-1.2079,11.464,7.333
B34C1189,52.11204755272287,6.463707864805263,14.742,13.1708,,,,,,,,,,,,,,
B38F2432,51.99613617415427,5.099133120262395,2.733,0.6038,,,,,,,,,,,,,,
B38F2437,51.99745312938069,5.108545775492944,3.386,0.68,,,,,,,,,,,,,,
B38F2439,51.996804781338795,5.10804016734557,2.07,0.6942,,,,,,,,,,,,,,
B25A3964,52.47334276581623,4.676070448212796,-0.8,-2.702,,,,,,,,,,,,,,
B60D3214,50.96235362117708,5.979709856075987,61.44,60.9854,,,,,,,,,,,,,,
B60D3215,50.961587712830855,5.980070107552938,62.08,61.2006,,,,,,,,,,,,,,
B60D3220,50.96076077986274,5.9800594914871406,62.51,60.9213,,,,,,,,,,,,,,
B60D3217,50.96149313694847,5.979229101882646,61.48,60.5821,,,,,,,,,,,,,,
B27E0654,52.42013620006006,6.082739553350692,3.37,2.0182,,,,,,,,,,,,,,
B25G1004,52.336674594626665,4.960238787578076,-1.51,,,,,,,,,,,,,,,
B26D0042,52.321571650003406,5.43482885396146,-3.86,-3.7259,-0.286,-0.364,-2.2433,-1.5,-2.971,-2.2348,-1.732,-2.875,-2.2702,-1.4,-2.75,-2.3154,-2,-3
B25H0458,52.3059638457062,5.022115500108094,-1.35,,,,,,,,,,,,,,,
B25H0464,52.27353084028466,5.125294156076303,0.04,-0.9453,-0.321,0.2,,,,,,,,,,,,
B25H0088,52.31173141261844,5.057995335759645,-0.84,-1.9365,,,-1.885,,,,,,,,,,,
B25H0095,52.281102601128204,5.139698439106988,-0.17,-0.7513,-0.667,-0.148,-0.7467,,0,,,,,,,,,
B25H0188,52.308141477274006,5.028842590420815,-1,,,,,,,,,,,,,,,
B26F0278,52.3992126237814,5.628463716725939,-3.14,-4.2768,,,,,,,,,,,,,,
B26F0281,52.392457261126424,5.631247550610747,-2.96,-3.5323,,,,,,,,,,,,,,
B26F0289,52.38253446263714,5.6134209833234925,-2.95,-4.0456,-1.444,-1.111,,,,,,,,,,,,
B26F0295,52.389127316153335,5.6290845046627,-3.04,-3.5798,1.289,1.167,,,,,,,,,,,,
B26F0302,52.39691943413945,5.650195822920603,-2.88,-3.0711,,,,,,,,,,,,,,
B26F0305,52.39868418459414,5.6527922525779735,-2.91,-3.1586,,,,,,,,,,,,,,
B26F0314,52.40631455764814,5.648782091545815,-3.11,-3.0591,,,-3.7321,,,,,,,,,,,
B27D0497,52.30104116943874,5.97084392014228,12.1,11.2602,,,,,,,,,,,,,,
B27D0379,52.28542987001368,5.907179833886566,24.35,22.8516,,,,,,,,,,,,,,
B27D0380,52.28337794556699,5.923862494681441,21.28,20.3702,,,,,,,,,,,,,,
B27D0381,52.28853433224863,6.042058140795027,3.64,2.3542,,,,,,,,,,,,,,
B27D0062,52.2673480232597,6.003949605090618,4.25,3.4517,,,3.9399,,,,,,,,,,,
B27D0089,52.32019524749543,5.950268319904914,17.36,14.6798,-0.704,-0.438,,,,,,,,,,,,
B27D0389,52.338660182420305,5.9321610528541635,19.28,19.2177,-0.75,-0.029,19.2076,-0.667,-0.071,,,,,,,,,
B25B1034,52.44229337444103,4.778317426390833,-0.92,,,,,,,,,,,,,,,
B25B0995,52.398822113465314,4.839524178878788,1.42,,,,,,,,,,,,,,,
B25B1008,52.42109190083002,4.747693480240613,-2.54,-2.604,,,,,,,,,,,,,,
B25B1010,52.414818752834194,4.820115512483693,1.38,,,,,,,,,,,,,,,
B25H0267,52.2967971380512,5.086251617735386,-0.13,-1.5362,-1.778,-0.346,-1.7867,,0.154,-1.7916,-0.222,0,-1.8073,,-0.214,,,
B25H0307,52.361666658188696,5.156719256380567,-3.85,-4.5278,,,-4.5287,,,-4.5043,,,-4.5124,,,,,
B25H0631,52.267887645626786,5.117797437533475,-1.13,-1.2079,,,,,,,,,,,,,,
B25H0645,52.26605717952943,5.115200983782814,-0.96,-1.2015,,,-1.3179,,,-1.2588,,,,,,,,
B25H0647,52.265161270510966,5.116451604091719,-1.14,-1.3038,,,-1.2521,,,,,,,,,,,
B25H0655,52.28749108737211,5.1345918784244695,-0.83,-0.913,0.5,,-0.9448,0.227,,,,,,,,,,
B25H0659,52.31493438534098,5.093402741223171,-0.69,-1.6571,-0.045,-0.25,,,,,,,,,,,,
B25H0665,52.29726478988268,5.132278822428857,-0.72,,,,,,,,,,,,,,,
B25B0909,52.41076939643173,4.800649521980638,0.92,-1.7613,0.667,1.533,-1.8731,,2.036,-2.3195,0.5,1.583,-2.5469,,0.944,-1.6938,,2.071
B25B0976,52.468235817790465,4.78973333804572,0.14,-1.3564,0,0.333,-1.9435,0.369,0.824,-2.1231,,1.033,-2.1881,,1.154,,,
B25H0686,52.29640174641242,5.116012212270896,-0.82,-1.043,,,-1.0757,,,-1.0829,,,,,,,,
B25H0704,52.285701411153184,5.147000614597011,0.24,,,,,,,,,,,,,,,
B25H0707,52.29314971429817,5.141390358473295,-0.27,,,,,,,,,,,,,,,
B26G0418,52.37436935506915,5.543964249440335,,-5.1757,,,,,,,,,,,,,,
B26G0002,52.363072682554076,5.585398257246124,2.8,,,,,,,,,,,,,,,
B26G0009,52.273638462938116,5.589394687178346,9.23,7.627,,,8.7209,,,8.7059,,,,,,,,
B26G0010,52.273671804380314,5.568882687682967,4.41,3.2778,,,4.1023,,,3.9257,,,4.6763,,,,,
B27E0001,52.47198766743041,6.055959773583199,3.99,2.0952,,,,,,,,,,,,,,
B27E0272,52.475614932087225,6.111651952015109,1.26,,,,,,,,,,,,,,,
B27E0296,52.420961589368574,6.16941343598829,1.57,-0.119,,,,,,,,,,,,,,
B27E0301,52.39574993644359,6.137585226420073,2.35,1.0617,-1.111,-0.567,,,,,,,,,,,,
B27E0311,52.38885338570207,6.06348928592116,3.09,1.304,,1.667,,,,,,,,,,,,
B27E0315,52.37837069424451,6.04970023615254,4.75,,,,,,,,,,,,,,,
B27E0317,52.471105319903295,6.114227172445554,1.42,0.4229,,,,,,,,,,,,,,
B27E0256,52.470481657344735,6.1133338831767094,1.72,0.4574,,,,,,,,,,,,,,
B27E0258,52.47081779818061,6.131588878826886,1.94,-0.0076,-0.392,0.05,,,,,,,,,,,,
B27E0260,52.45041534897041,6.08740815524722,3.35,1.0321,-0.559,-0.05,,,,,,,,,,,,
B27E0127,52.426751280259644,6.177308207489014,1.86,,,,,,,,,,,,,,,
B25B1023,52.47156266813328,4.826849733475582,-0.26,-1.2682,0,,-2.3067,,,-2.3204,0.5,,,,,,,
B30F0554,52.258471445430835,4.446177457449908,5.33,3.8438,-1.625,-2.086,,,,,,,,,,,,
B30F0557,52.25530364899223,4.443432352149338,5.98,3.9474,,,,,,,,,,,,,,
B30F0563,52.24383322974097,4.447775453246246,0.45,,,,,,,,,,,,,,,
B30F0335,52.20736409572266,4.439473391409701,0.25,,,,,,,,,,,,,,,
B30F0358,52.20930766466143,4.504686957393748,-0.22,,,,,,,,,,,,,,,
B30F0368,52.19417887730998,4.525170473951382,-4.6,-1.4983,,,-1.5228,,,-1.5919,,,,,,,,
B31D0123,52.1472755587471,4.751356213293688,-4.64,-5.4752,,-0.167,-4.899,,-0.083,-5.9754,,-0.125,-5.4927,,-0.5,-5.4891,,-0.333
B31D0124,52.148336508085315,4.850942076694942,-2.11,-2.6306,,,-3.2423,,,-3.2781,,,-3.2693,,,-3.6817,,
B31D0125,52.107837036450036,4.735217758216922,-0.91,-2.2093,,,-3.2482,,,-3.3057,,,,,,,,
B31D0244,52.14354816174177,4.7950467918318616,-1.42,-1.4972,,,,,,,,,,,,,,
B28C0252,52.29513720156541,6.43141831918136,28.7,21.0909,,,12.7633,-5.333,-6.647,,,,,,,,,
B28C0255,52.28054822852498,6.466525718303183,19.35,17.5175,,,13.0544,,,,,,,,,,,
B28H0364,52.26292219084282,6.8161770844160925,20.4,,,,,,,,,,,,,,,
B28H0381,52.27947554198716,6.826161919910627,20.75,19.5873,-0.955,-0.838,19.214,-0.5,-0.436,,,,,,,,,
B28H0428,52.283445642568225,6.917969181515554,36.69,34.8922,,,34.8981,,,,,,,,,,,
B28H0431,52.2833932084629,6.89759420333938,33.68,32.1624,0.286,0.444,32.9845,0.666,1.4,,,,,,,,,
B28H0444,52.29068914989736,6.805723751461075,17.3,15.534,0,-0.43,15.71,,,,,,,,,,,
B28H0446,52.28695110530249,6.785244740924957,14.6,13.7524,-0.5,-0.533,13.877,,,,,,,,,,,
B28H0454,52.27762085614943,6.813059112313279,18.58,17.5709,1,1.714,17.5005,1.5,1.857,,,,,,,,,
B28H0455,52.33191649251687,6.899670703386022,28.16,24.8443,-1.882,-1.708,24.2777,-2,-1.692,24.4873,,,,,,,,
B28H0462,52.333946434046496,6.869981857199475,20.3,19.1206,-1.917,-1.333,19.3923,,,,,,,,,,,
B28H0465,52.30458807431223,6.917964533310264,36.34,35.2564,,,35.5463,,,,,,,,,,,
B28H0467,52.29602472747667,6.91284597484518,35.37,33.7513,,,33.7362,,,,,,,,,,,
B27D0403,52.331367768792404,5.925029513628028,19.81,,,,,,,,,,,,,,,
B27D0405,52.33382616200674,5.918016924701612,23.95,20.9681,0.7,-0.931,,,,,,,,,,,,
B27D0408,52.33364983920811,5.927184548015772,19.59,19.46,,,,,,,,,,,,,,
B27D0410,52.336174779129024,5.93513837634456,18.43,18.144,,,,,,,,,,,,,,
B27D0413,52.336236284886034,5.941228199674797,17.4,16.919,,,,,,,,,,,,,,
B27D0418,52.33212879538579,5.935455200707642,18.1,17.4086,0.037,-0.167,,,,,,,,,,,,
B27D0420,52.331724364105675,5.945059679693283,16.08,15.7199,0.667,0.263,,,,,,,,,,,,
B27D0422,52.322012802736154,6.000455196591987,7.98,6.3833,,,,,,,,,,,,,,
B27D0138,52.3548272746614,5.924726828329229,21.99,20.2396,0,-2.011,,,,,,,,,,,,
B27D0145,52.35565091317844,5.978167928093648,17.62,13.5838,1.333,-0.344,,,,,,,,,,,,
B25B0357,52.46120737512335,4.786149780949129,-0.78,,,,,,,,,,,,,,,
B26F0051,52.402552957613594,5.752427454336936,2,0.3557,0.2,-0.167,0.3988,0.286,0,0.39,0.167,-0.161,,,,,,
B26F0095,52.42351751892403,5.726388245189496,-2.27,-3.8003,-1.708,-0.5,-3.0457,-0.409,-0.29,-3.037,-0.333,-0.239,-3.0169,0.643,0,-3.0345,0.146,-0.111
B26F0272,52.42142359707783,5.744659600142314,-2.26,-2.635,0.134,1.227,,,,,,,,,,,,
B27D0114,52.347885030494695,5.985402643374592,13.33,9.059,,,,,,,,,,,,,,
B27D0040,52.280632056364,5.953723686541626,15.97,,,,,,,,,,,,,,,
B27D0116,52.31459237173696,5.974981662650568,11.69,,,,,,,,,,,,,,,
B27D0240,52.36391380591269,6.047281969062002,3.54,2.4738,,,,,,,,,,,,,,
B27D0264,52.340854154845466,5.989416579139862,10.5,,,,,,,,,,,,,,,
B27D0286,52.31909111037321,5.974014540958851,14.4,,,,,,,,,,,,,,,
B27D0292,52.31574008800812,6.014007712047974,4.47,,,,,,,,,,,,,,,
B27D0298,52.311806643850645,5.99268874482566,8.23,7.7424,,,,,,,,,,,,,,
B27D0312,52.29882738160075,6.033560334155969,3.02,,,,,,,,,,,,,,,
B29A0192,52.36905053276475,7.047792049912372,25.16,25.1117,,,25.0204,,,25.0827,,,,,,,,
B29A0193,52.36893373426986,7.047787675079758,25.23,25.1677,,,25.1255,,,25.1012,,,,,,,,
B29A0197,52.36797174827613,7.050997106024154,25.7,25.4284,,,25.4325,,,,,,,,,,,
B29A0208,52.36741349966586,7.047862901671185,25.4,,,,25.3462,,,25.2981,,,,,,,,
B30G0094,52.145126519553344,4.391266261084382,3.19,-0.0942,,,,,,,,,,,,,,
B30G0280,52.096734591013266,4.32564759965154,0.8,-0.6037,,,,,,,,,,,,,,
B30G0284,52.11270283701306,4.352423819732158,1.97,-0.5845,,,,,,,,,,,,,,
B31F0443,52.23820333349226,5.126907318295778,0.3,,,,,,,,,,,,,,,
B31F0459,52.2157442315871,5.093091030815097,-0.77,-1.0731,,,,,,,,,,,,,,
B31F0477,52.18711115921702,5.154623789541464,2.01,,,,,,,,,,,,,,,
B28D0226,52.3564759648774,6.625861646027317,10.11,8.7393,,-0.333,8.7144,-0.125,-0.214,,,,,,,,,
B28D0369,52.31816970975272,6.60219007676229,8.06,7.862,,,,,,,,,,,,,,
B28D0371,52.31965184557139,6.597903542841704,8.1,8.008,0,0.545,,,,,,,,,,,,
B28D0397,52.2760579862937,6.497145000829984,14.55,13.7571,,,,,,,,,,,,,,
B28D0412,52.274740554194466,6.503412927030057,14.38,,,,,,,,,,,,,,,
B29A0210,52.36703074383092,7.046952778320455,25.84,,,,25.47,,,25.3184,,,,,,,,
B29C0186,52.347379466420655,6.954081339033029,29.71,28.6832,-1.12,-0.625,,,,,,,,,,,,
B29C0199,52.28767834100066,7.001815176815904,36.79,35.9253,,,,,,,,,,,,,,
B30G1031,52.03715167399732,4.3887127563839465,-4.08,,,,,,,,,,,,,,,
B30G1033,52.08235038372295,4.355752285704294,-0.3,-1.2625,,,,,,,,,,,,,,
B30G0952,52.08009591279458,4.324583595465893,0.55,,,,,,,,,,,,,,,
B30G0967,52.03445557355363,4.332079259674652,-0.4,,,,,,,,,,,,,,,
B27G0143,52.36729367141477,6.183076070357077,2.84,1.6646,-0.204,-0.182,1.6066,0.16,-0.25,,,,,,,,,
B27G0151,52.34887450511062,6.182158527523556,4,2.4819,0.667,0.333,2.5205,0.369,0,,,,,,,,,
B27G0163,52.36417924433595,6.166209285666447,2.5,1.4183,,,0.5413,,,0.5158,,,,,,,,
B27G0165,52.3637836200866,6.194391533101413,3.28,2.0326,0.9,0.292,2.005,0.75,0.222,,,,,,,,,
B27G0166,52.35517652135404,6.175225544355287,3.2,2.1967,0.593,0.214,2.1517,0.233,-0.231,,,,,,,,,
B27G0223,52.358539964485665,6.1735824114959215,3,1.8849,0.5,-0.375,1.8341,-0.2,-0.833,,,,,,,,,
B27G0237,52.335632022183276,6.111273170901702,4.39,2.3402,-0.639,-0.056,2.382,,,2.4177,,0.556,3.1679,-1,2.714,2.9004,,
B27G0336,52.30881395694606,6.152333998781844,3.71,3.18,,,,,,,,,,,,,,
B27G0337,52.31314052295114,6.150428753967112,3.39,3.0104,,,,,,,,,,,,,,
B28D0413,52.272677143148385,6.503947221666001,14.88,14.0104,,,,,,,,,,,,,,
B28D0423,52.36775293116933,6.510966484364284,8.89,9.1115,,,,,,,,,,,,,,
B28D0431,52.36945682332827,6.496134418534486,8.88,7.7137,,,,,,,,,,,,,,
B28E0148,52.421175652777286,6.662206198458803,10.59,,,,,,,,,,,,,,,
B28E0153,52.41072687438537,6.777582994329638,19.01,18.0368,,,,,,,,,,,,,,
B28E0163,52.374098498492,6.7213156078119605,13.2,11.711,-1.143,,,,,,,,,,,,,
B28E0188,52.37166517637199,6.660708616377319,10.63,9.1046,,,,,,,,,,,,,,
B28E0026,52.455153973843046,6.7786558749719745,22.1,21.9732,-1.667,-1.438,,,,,,,,,,,,
B28E0038,52.45492831042665,6.770291568234102,20.64,19.601,,,19.8185,,,,,,,,,,,
B29C0223,52.34109774760753,7.019755897075714,27.78,,,,,,,,,,,,,,,
B29C0225,52.299450505149316,6.99549824496463,34.62,,,,,,,,,,,,,,,
B29C0229,52.27190732954776,7.017800860599753,33.33,31.8453,,,,,,,,,,,,,,
B29C0171,52.27990684205656,6.956802691278914,51.2,48.4063,2.214,,,,,,,,,,,,,
B29C0232,52.271389492440086,6.957146744556363,49.71,48.7198,,,,,,,,,,,,,,
B29C0137,52.363559066164946,7.027748506951505,25.89,24.9279,-1,-0.25,24.9819,,,24.7983,-0.5,0.048,,,,,,
B29C0239,52.34513646664212,6.946956932259679,31.22,,,,,,,,,,,,,,,
B29C0245,52.348969633986215,7.065550607913013,28.79,28.7147,,,28.7264,,,28.3908,,,,,,,,
B29C0249,52.34882977487349,7.061464537990607,28.42,28.4864,,,28.3317,,,28.0727,,,,,,,,
B29C0255,52.34981663622405,7.0647752881088355,28.7,28.5976,,,28.4252,,,28.2699,,,,,,,,
B30G0837,52.03945037570276,4.381038377863766,-4.16,-4.7118,,,-4.4576,,,-4.4254,,,-4.4293,,,,,
B30G0839,52.10506302176778,4.403938964950887,-0.6,,,,-1.2779,,0,-1.8156,,0.3,-1.8249,,0.25,,,
B30G1053,52.107520673861764,4.397943537703755,-0.86,,,,,,,,,,,,,,,
B30G1056,52.095237558425886,4.375156882655048,-0.86,,,,,,,,,,,,,,,
B27H0013,52.26148853289275,6.274857181781756,8.35,,,,,,,,,,,,,,,
B27H0009,52.2967068943139,6.252691336078904,7.73,,,,,,,,,,,,,,,
B27H0213,52.35691027168647,6.291005662190019,6.39,,,,,,,,,,,,,,,
B27H0241,52.27161146093909,6.198285269050702,5.15,4.3642,,,,,,,,,,,,,,
B27H0042,52.307164725864176,6.210518336472762,5.1,3.7475,,,,,,,,,,,,,,
B27H0254,52.282319456265526,6.335505897688436,8.86,,,,,,,,,,,,,,,
B27H0255,52.36798634914402,6.264360763103509,5.14,4.1555,,,,,,,,,,,,,,
B28E0214,52.478956222923614,6.685925146721149,18.02,14.6987,-0.523,-0.5,,,,,,,,,,,,
B28E0227,52.454638620776414,6.676412553991146,12.46,11.2013,,,,,,,,,,,,,,
B28E0237,52.45589607409962,6.668209682806361,13.7,,,,,,,,,,,,,,,
B29C0263,52.29675065903643,6.969082956170323,53.31,52.0423,-2.417,-1,,,,,,,,,,,,
B29C0265,52.29100913441908,6.968218878168091,44.55,44.0412,,,,,,,,,,,,,,
B29C0269,52.28879362243357,7.012263618990956,32.52,32.1985,,0,32.2093,,0.045,,,,,,,,,
B31E0214,52.24671358243634,4.892866146991222,-5.62,,,,,,,,,,,,,,,
B31E0215,52.24509276563134,4.8921520262145615,-5.66,,,,,,,,,,,,,,,
B31E0248,52.177288014909685,4.905331660960866,-1.77,-2.242,,,,,,,,,,,,,,
B31E0251,52.17392402756161,5.019541592927957,-0.69,,,,,,,,,,,,,,,
B31E0257,52.17279003666448,5.002154934594476,,0.2008,,,,,,,,,,,,,,
B31E0262,52.16992156611872,5.004518493264062,1.09,-0.8243,,,,,,,,,,,,,,
B31E0265,52.18007390748882,5.0032617412482825,1.18,0.3253,,,,,,,,,,,,,,
B31E0005,52.235161843371486,4.925639448010102,-1.96,,,,,,,,,,,,,,,
B28C0123,52.29672310660232,6.342762133038393,8.97,8.2108,0.2,0,8.2315,,,8.1366,,,7.3209,-2.946,-0.425,,,
B28C0140,52.30743031457104,6.436824939292864,38.74,24.745,,,12.7605,-3.429,-5.833,12.6526,-3.494,-5.833,13.5505,,,13.5372,,
B28C0179,52.290677236926555,6.352321069905326,9.3,8.5778,0,-0.234,8.6367,,,,,,,,,,,
B28C0192,52.33571691263063,6.4716528172787156,11.4,9.5042,-0.182,-1.368,9.7362,,,,,,,,,,,
B28C0193,52.325764884211516,6.448084700956854,20.45,11.3675,-2.667,-4.5,12.0707,,,,,,,,,,,
B28C0197,52.35673972629707,6.449955873989266,15.2,7.7181,-0.732,-3.949,8.3816,,,8.3778,,,8.3797,,,8.3805,,
B28H0706,52.34610312283951,6.871841220059931,20.18,19.9326,,,,,,,,,,,,,,
B28H0714,52.343962737644816,6.877640344109569,19.62,19.4656,,,,,,,,,,,,,,
B28H0722,52.34604040881319,6.876829488665755,19.99,19.5425,,,,,,,,,,,,,,
B28H0731,52.255943845671915,6.878938187676022,32.73,31.6068,4.812,6.789,,,,,,,,,,,,
B28H0732,52.26115716078649,6.878966543070917,32.46,30.7648,-1.5,-0.131,,,,,,,,,,,,
B28H0741,52.27719934318123,6.86492329234973,26.13,25.7415,,,,,,,,,,,,,,
B28H0744,52.27594231686566,6.864808237753728,26.62,,,,,,,,,,,,,,,
B28H0755,52.27633382779638,6.865847065874546,26.46,,,,,,,,,,,,,,,
B29A0110,52.40792993726013,6.99693779753002,20.7,,,,,,,,,,,,,,,
B31E0161,52.16005392339308,4.957837205892753,-1.43,,,,,,,,,,,,,,,
B31E0164,52.18510247153524,4.97008377642483,-0.35,-2.0972,,,-2.1036,0,0.083,-2.0729,0.4,0.222,,,,,,
B31E0169,52.150313006774,5.000010993324289,-1.2,-1.5594,,,,,,,,,,,,,,
B31E0194,52.19987853402299,4.886759294696007,-5.2,-6.0838,0,-0.15,-6.0323,0.5,0.217,,,,,,,,,
B31E0303,52.17858109617253,4.936897887658783,-1.61,,,,,,,,,,,,,,,
B31E0305,52.1778294194034,4.937768066491338,-1.66,-1.8797,,,,,,,,,,,,,,
B31E0306,52.178393303011624,4.9371483297181005,-1.69,-1.7686,-0.071,,,,,,,,,,,,,
B28C0424,52.266644639062825,6.484896740900238,17.62,17.0244,,,,,,,,,,,,,,
B31C1544,52.037348422251476,4.658168032751045,-0.575,-1.3167,,,,,,,,,,,,,,
B28D0238,52.36092491942506,6.573263740593489,12.57,4.6167,2.265,-2.517,,,,,,,,,,,,
B28D0271,52.35946313412167,6.497910505334901,9.46,7.6348,,,,,,,,,,,,,,
B28D0275,52.342016067997065,6.498941276376385,8.19,,,,,,,,,,,,,,,
B28D0279,52.34191195009349,6.58332178751066,10.49,7.8917,,,,,,,,,,,,,,
B28D0282,52.3417919332896,6.629839687512951,10.15,8.9888,,,,,,,,,,,,,,
B29A0126,52.37876666982052,7.012917485196826,24.62,,,,,,,,,,,,,,,
B29A0138,52.37594634659154,7.028383215985998,25.25,24.0274,,-0.375,,,,,,,,,,,,
B29A0141,52.3912247233306,6.97590774909532,21.97,,,,,,,,,,,,,,,
B29A0148,52.42722059679358,6.9729353167833805,20.65,19.2444,,,,,,,,,,,,,,
B29A0150,52.40853442903593,6.9721191518845815,21.7,,,,,,,,,,,,,,,
B29A0153,52.380085534135766,6.9953388011907665,23.69,22.6588,,,,,,,,,,,,,,
B29A0156,52.461623449093516,6.988149455903983,19.94,17.3285,,,,,,,,,,,,,,
B29A0157,52.37887354725791,6.945500096752421,22.78,21.3485,-1.323,-1.768,,,,,,,,,,,,
B29A0159,52.39609505996538,7.0499960217001725,24.52,23.1293,,,,,,,,,,,,,,
B29A0069,52.38767273421856,7.019605772873374,23.5,21.9524,-2,-0.812,21.7985,-1.75,-0.941,21.7828,-1.45,-1.583,,,,,,
B11H1781,52.94220709232063,6.352373459241149,11.11,9.3334,,,8.0813,,,,,,,,,,,
B31E2771,52.15586070459726,4.918773146214993,-1.96,-2.3689,,,,,,,,,,,,,,
B28D0298,52.29493502227343,6.55303045681861,9.75,,,,,,,,,,,,,,,
B28D0313,52.26735341550519,6.551691972087121,10.98,9.3173,,,,,,,,,,,,,,
B28D0319,52.3135745449386,6.5404670312302615,9.12,7.9001,,,,,,,,,,,,,,
B28D0326,52.327173362711115,6.583071343754883,9.72,7.7642,,,,,,,,,,,,,,
B28D0328,52.32373977589806,6.593687535416758,9.66,7.846,,,,,,,,,,,,,,
B28D0341,52.350322128748324,6.530912725023146,9.3,8.1199,,,,,,,,,,,,,,
B28D0023,52.36644425794773,6.556965858737565,10.89,,,,,,,,,,,,,,,
B28D0240,52.36337662071875,6.585075326548981,10.73,,,,,,,,,,,,,,,
B28D0247,52.36762951128339,6.566145186777549,13.1,8.3352,0.7,-4.5,,,,,,,,,,,,
B28D0079,52.333052412374464,6.556041675248953,9.05,7.8684,,,,,,,,,,,,,,
B28D0081,52.35656287877993,6.574424273069667,15.96,8.2761,,,5.1176,,,,,,,,,,,
B28D0251,52.36053100586063,6.573106389955055,12.7,,,,,,,,,,,,,,,
B28D0149,52.35322629647836,6.58264336915119,11.2,6.7286,-6,-5.571,6.1511,-6.232,-5.6,,,,,,,,,
B28D0153,52.36035491336299,6.54735038270777,10.97,7.6216,-1.845,-3.364,7.1498,-1.4,-2.667,,,,,,,,,
B28D0176,52.318773905085465,6.500662109656304,9.26,8.4225,,,8.4513,,,,,,,,,,,
